id,url,name,tags,description,license,duration,previews
755933,https://freesound.org/people/Hewn.Marrow/sounds/755933/,Drum Beat 002 (FX 005 v008),"['Drum-Beat', 'Drum-Beat-with-Effects', 'Processed-Drum-Beat', 'Drum-Beat-with-FX', 'Drums', 'Processed-Drums', 'FX']","I've been obsessed with iteration. More than that, I've been fixated on taking a single idea, and then applying as many permutations as I can to it. It is interesting to see how much variety can originate from a single source. This sample, as well as this pack in general is a testament to that. You have a simple drum beat, and then, I apply various effects then I iterate and continue ad nauseam.

For those who may care about the naming convention: each type of effect is labelled as FX###, and then each variation of parameters within that same effect is labelled by a following v###. Furthermore, if I decide to get ambitious I may iterated the same exact effect with the same parameters again (and again...), I indicate the number of iterations in the name of the track as well. And when I get super ambitious I may chain together effects, and then I indicate the ""infra-effect"" with an additional v### to indicate that I'm applying different effects to a single instance of a particular effect.

Anyway, enough of the monotonous stuff.

I hope you enjoy this stuff, I hope you can use it in your own work and that perhaps it sparks something in your mind about the power of iteration, change, and the unity that lies under the diverse manifestation of sound.

All I ask is that if you do use any of this in your work at all, to cite me as the origin of the samples, you can cite me, Hewn.Marrow by linking <a href=""https://freesound.org/people/Hewn.Marrow/"" rel=""nofollow"">https://freesound.org/people/Hewn.Marrow/</a>.

Secondarily, the audio samples may not be used in stock material. But please feel free to use it in your own creations. And if you do, please feel free to drop a line and share what you've made. I love hearing what people do with sounds in general.

Thank you.",https://creativecommons.org/licenses/by/4.0/,1.81317,"{'preview-hq-mp3': 'https://cdn.freesound.org/previews/755/755933_12333864-hq.mp3', 'preview-hq-ogg': 'https://cdn.freesound.org/previews/755/755933_12333864-hq.ogg', 'preview-lq-mp3': 'https://cdn.freesound.org/previews/755/755933_12333864-lq.mp3', 'preview-lq-ogg': 'https://cdn.freesound.org/previews/755/755933_12333864-lq.ogg'}"
756115,https://freesound.org/people/Hewn.Marrow/sounds/756115/,Repeated Drum Beat 002 (FX 011 v033),"['FX', 'Drums', 'Drum-Beat-with-Effects', 'Drum-Beat', 'Processed-Drums', 'Drum-Beat-with-FX', 'Processed-Drum-Beat']","I've been obsessed with iteration. More than that, I've been fixated on taking a single idea, and then applying as many permutations as I can to it. It is interesting to see how much variety can originate from a single source. This sample, as well as this pack in general is a testament to that. You have a simple drum beat, and then, I apply various effects then I iterate and continue ad nauseam.

For those who may care about the naming convention: each type of effect is labelled as FX###, and then each variation of parameters within that same effect is labelled by a following v###. Furthermore, if I decide to get ambitious I may iterated the same exact effect with the same parameters again (and again...), I indicate the number of iterations in the name of the track as well. And when I get super ambitious I may chain together effects, and then I indicate the ""infra-effect"" with an additional v### to indicate that I'm applying different effects to a single instance of a particular effect.

Anyway, enough of the monotonous stuff.

I hope you enjoy this stuff, I hope you can use it in your own work and that perhaps it sparks something in your mind about the power of iteration, change, and the unity that lies under the diverse manifestation of sound.

All I ask is that if you do use any of this in your work at all, to cite me as the origin of the samples, you can cite me, Hewn.Marrow by linking <a href=""https://freesound.org/people/Hewn.Marrow/"" rel=""nofollow"">https://freesound.org/people/Hewn.Marrow/</a>.

Secondarily, the audio samples may not be used in stock material. But please feel free to use it in your own creations. And if you do, please feel free to drop a line and share what you've made. I love hearing what people do with sounds in general.

Thank you.",https://creativecommons.org/licenses/by/4.0/,7.2527,"{'preview-hq-mp3': 'https://cdn.freesound.org/previews/756/756115_12333864-hq.mp3', 'preview-hq-ogg': 'https://cdn.freesound.org/previews/756/756115_12333864-hq.ogg', 'preview-lq-mp3': 'https://cdn.freesound.org/previews/756/756115_12333864-lq.mp3', 'preview-lq-ogg': 'https://cdn.freesound.org/previews/756/756115_12333864-lq.ogg'}"
756055,https://freesound.org/people/Hewn.Marrow/sounds/756055/,Repeated Drum Beat 002 (FX 010 v004 (iterated 8x)),"['Processed-Drum-Beat', 'Drum-Beat', 'Drum-Beat-with-Effects', 'FX', 'Drums', 'Drum-Beat-with-FX', 'Processed-Drums']","I've been obsessed with iteration. More than that, I've been fixated on taking a single idea, and then applying as many permutations as I can to it. It is interesting to see how much variety can originate from a single source. This sample, as well as this pack in general is a testament to that. You have a simple drum beat, and then, I apply various effects then I iterate and continue ad nauseam.

For those who may care about the naming convention: each type of effect is labelled as FX###, and then each variation of parameters within that same effect is labelled by a following v###. Furthermore, if I decide to get ambitious I may iterated the same exact effect with the same parameters again (and again...), I indicate the number of iterations in the name of the track as well. And when I get super ambitious I may chain together effects, and then I indicate the ""infra-effect"" with an additional v### to indicate that I'm applying different effects to a single instance of a particular effect.

Anyway, enough of the monotonous stuff.

I hope you enjoy this stuff, I hope you can use it in your own work and that perhaps it sparks something in your mind about the power of iteration, change, and the unity that lies under the diverse manifestation of sound.

All I ask is that if you do use any of this in your work at all, to cite me as the origin of the samples, you can cite me, Hewn.Marrow by linking <a href=""https://freesound.org/people/Hewn.Marrow/"" rel=""nofollow"">https://freesound.org/people/Hewn.Marrow/</a>.

Secondarily, the audio samples may not be used in stock material. But please feel free to use it in your own creations. And if you do, please feel free to drop a line and share what you've made. I love hearing what people do with sounds in general.

Thank you.",https://creativecommons.org/licenses/by/4.0/,7.2527,"{'preview-hq-mp3': 'https://cdn.freesound.org/previews/756/756055_12333864-hq.mp3', 'preview-hq-ogg': 'https://cdn.freesound.org/previews/756/756055_12333864-hq.ogg', 'preview-lq-mp3': 'https://cdn.freesound.org/previews/756/756055_12333864-lq.mp3', 'preview-lq-ogg': 'https://cdn.freesound.org/previews/756/756055_12333864-lq.ogg'}"
756171,https://freesound.org/people/Hewn.Marrow/sounds/756171/,Repeated Drum Beat 002 (FX 014 v005 _ v003),"['FX', 'Drum-Beat-with-Effects', 'Drums', 'Drum-Beat', 'Drum-Beat-with-FX', 'Processed-Drum-Beat', 'Processed-Drums']","I've been obsessed with iteration. More than that, I've been fixated on taking a single idea, and then applying as many permutations as I can to it. It is interesting to see how much variety can originate from a single source. This sample, as well as this pack in general is a testament to that. You have a simple drum beat, and then, I apply various effects then I iterate and continue ad nauseam.

For those who may care about the naming convention: each type of effect is labelled as FX###, and then each variation of parameters within that same effect is labelled by a following v###. Furthermore, if I decide to get ambitious I may iterated the same exact effect with the same parameters again (and again...), I indicate the number of iterations in the name of the track as well. And when I get super ambitious I may chain together effects, and then I indicate the ""infra-effect"" with an additional v### to indicate that I'm applying different effects to a single instance of a particular effect.

Anyway, enough of the monotonous stuff.

I hope you enjoy this stuff, I hope you can use it in your own work and that perhaps it sparks something in your mind about the power of iteration, change, and the unity that lies under the diverse manifestation of sound.

All I ask is that if you do use any of this in your work at all, to cite me as the origin of the samples, you can cite me, Hewn.Marrow by linking <a href=""https://freesound.org/people/Hewn.Marrow/"" rel=""nofollow"">https://freesound.org/people/Hewn.Marrow/</a>.

Secondarily, the audio samples may not be used in stock material. But please feel free to use it in your own creations. And if you do, please feel free to drop a line and share what you've made. I love hearing what people do with sounds in general.

Thank you.",https://creativecommons.org/licenses/by/4.0/,7.2527,"{'preview-hq-mp3': 'https://cdn.freesound.org/previews/756/756171_12333864-hq.mp3', 'preview-hq-ogg': 'https://cdn.freesound.org/previews/756/756171_12333864-hq.ogg', 'preview-lq-mp3': 'https://cdn.freesound.org/previews/756/756171_12333864-lq.mp3', 'preview-lq-ogg': 'https://cdn.freesound.org/previews/756/756171_12333864-lq.ogg'}"
756017,https://freesound.org/people/Hewn.Marrow/sounds/756017/,Repeated Drum Beat 002 (FX 009 v011),"['Processed-Drums', 'Drum-Beat-with-FX', 'Drum-Beat-with-Effects', 'Drums', 'Processed-Drum-Beat', 'FX', 'Drum-Beat']","I've been obsessed with iteration. More than that, I've been fixated on taking a single idea, and then applying as many permutations as I can to it. It is interesting to see how much variety can originate from a single source. This sample, as well as this pack in general is a testament to that. You have a simple drum beat, and then, I apply various effects then I iterate and continue ad nauseam.

For those who may care about the naming convention: each type of effect is labelled as FX###, and then each variation of parameters within that same effect is labelled by a following v###. Furthermore, if I decide to get ambitious I may iterated the same exact effect with the same parameters again (and again...), I indicate the number of iterations in the name of the track as well. And when I get super ambitious I may chain together effects, and then I indicate the ""infra-effect"" with an additional v### to indicate that I'm applying different effects to a single instance of a particular effect.

Anyway, enough of the monotonous stuff.

I hope you enjoy this stuff, I hope you can use it in your own work and that perhaps it sparks something in your mind about the power of iteration, change, and the unity that lies under the diverse manifestation of sound.

All I ask is that if you do use any of this in your work at all, to cite me as the origin of the samples, you can cite me, Hewn.Marrow by linking <a href=""https://freesound.org/people/Hewn.Marrow/"" rel=""nofollow"">https://freesound.org/people/Hewn.Marrow/</a>.

Secondarily, the audio samples may not be used in stock material. But please feel free to use it in your own creations. And if you do, please feel free to drop a line and share what you've made. I love hearing what people do with sounds in general.

Thank you.",https://creativecommons.org/licenses/by/4.0/,7.2527,"{'preview-hq-mp3': 'https://cdn.freesound.org/previews/756/756017_12333864-hq.mp3', 'preview-hq-ogg': 'https://cdn.freesound.org/previews/756/756017_12333864-hq.ogg', 'preview-lq-mp3': 'https://cdn.freesound.org/previews/756/756017_12333864-lq.mp3', 'preview-lq-ogg': 'https://cdn.freesound.org/previews/756/756017_12333864-lq.ogg'}"
756176,https://freesound.org/people/Hewn.Marrow/sounds/756176/,Repeated Drum Beat 002 (FX 014 v005 _ v007),"['FX', 'Drums', 'Drum-Beat-with-FX', 'Drum-Beat-with-Effects', 'Drum-Beat', 'Processed-Drums', 'Processed-Drum-Beat']","I've been obsessed with iteration. More than that, I've been fixated on taking a single idea, and then applying as many permutations as I can to it. It is interesting to see how much variety can originate from a single source. This sample, as well as this pack in general is a testament to that. You have a simple drum beat, and then, I apply various effects then I iterate and continue ad nauseam.

For those who may care about the naming convention: each type of effect is labelled as FX###, and then each variation of parameters within that same effect is labelled by a following v###. Furthermore, if I decide to get ambitious I may iterated the same exact effect with the same parameters again (and again...), I indicate the number of iterations in the name of the track as well. And when I get super ambitious I may chain together effects, and then I indicate the ""infra-effect"" with an additional v### to indicate that I'm applying different effects to a single instance of a particular effect.

Anyway, enough of the monotonous stuff.

I hope you enjoy this stuff, I hope you can use it in your own work and that perhaps it sparks something in your mind about the power of iteration, change, and the unity that lies under the diverse manifestation of sound.

All I ask is that if you do use any of this in your work at all, to cite me as the origin of the samples, you can cite me, Hewn.Marrow by linking <a href=""https://freesound.org/people/Hewn.Marrow/"" rel=""nofollow"">https://freesound.org/people/Hewn.Marrow/</a>.

Secondarily, the audio samples may not be used in stock material. But please feel free to use it in your own creations. And if you do, please feel free to drop a line and share what you've made. I love hearing what people do with sounds in general.

Thank you.",https://creativecommons.org/licenses/by/4.0/,7.2527,"{'preview-hq-mp3': 'https://cdn.freesound.org/previews/756/756176_12333864-hq.mp3', 'preview-hq-ogg': 'https://cdn.freesound.org/previews/756/756176_12333864-hq.ogg', 'preview-lq-mp3': 'https://cdn.freesound.org/previews/756/756176_12333864-lq.mp3', 'preview-lq-ogg': 'https://cdn.freesound.org/previews/756/756176_12333864-lq.ogg'}"
756063,https://freesound.org/people/Hewn.Marrow/sounds/756063/,Repeated Drum Beat 002 (FX 010 v010),"['Processed-Drum-Beat', 'Drum-Beat', 'Drum-Beat-with-Effects', 'FX', 'Drums', 'Drum-Beat-with-FX', 'Processed-Drums']","I've been obsessed with iteration. More than that, I've been fixated on taking a single idea, and then applying as many permutations as I can to it. It is interesting to see how much variety can originate from a single source. This sample, as well as this pack in general is a testament to that. You have a simple drum beat, and then, I apply various effects then I iterate and continue ad nauseam.

For those who may care about the naming convention: each type of effect is labelled as FX###, and then each variation of parameters within that same effect is labelled by a following v###. Furthermore, if I decide to get ambitious I may iterated the same exact effect with the same parameters again (and again...), I indicate the number of iterations in the name of the track as well. And when I get super ambitious I may chain together effects, and then I indicate the ""infra-effect"" with an additional v### to indicate that I'm applying different effects to a single instance of a particular effect.

Anyway, enough of the monotonous stuff.

I hope you enjoy this stuff, I hope you can use it in your own work and that perhaps it sparks something in your mind about the power of iteration, change, and the unity that lies under the diverse manifestation of sound.

All I ask is that if you do use any of this in your work at all, to cite me as the origin of the samples, you can cite me, Hewn.Marrow by linking <a href=""https://freesound.org/people/Hewn.Marrow/"" rel=""nofollow"">https://freesound.org/people/Hewn.Marrow/</a>.

Secondarily, the audio samples may not be used in stock material. But please feel free to use it in your own creations. And if you do, please feel free to drop a line and share what you've made. I love hearing what people do with sounds in general.

Thank you.",https://creativecommons.org/licenses/by/4.0/,7.2527,"{'preview-hq-mp3': 'https://cdn.freesound.org/previews/756/756063_12333864-hq.mp3', 'preview-hq-ogg': 'https://cdn.freesound.org/previews/756/756063_12333864-hq.ogg', 'preview-lq-mp3': 'https://cdn.freesound.org/previews/756/756063_12333864-lq.mp3', 'preview-lq-ogg': 'https://cdn.freesound.org/previews/756/756063_12333864-lq.ogg'}"
756114,https://freesound.org/people/Hewn.Marrow/sounds/756114/,Repeated Drum Beat 002 (FX 011 v032),"['Drums', 'Processed-Drum-Beat', 'FX', 'Processed-Drums', 'Drum-Beat', 'Drum-Beat-with-Effects', 'Drum-Beat-with-FX']","I've been obsessed with iteration. More than that, I've been fixated on taking a single idea, and then applying as many permutations as I can to it. It is interesting to see how much variety can originate from a single source. This sample, as well as this pack in general is a testament to that. You have a simple drum beat, and then, I apply various effects then I iterate and continue ad nauseam.

For those who may care about the naming convention: each type of effect is labelled as FX###, and then each variation of parameters within that same effect is labelled by a following v###. Furthermore, if I decide to get ambitious I may iterated the same exact effect with the same parameters again (and again...), I indicate the number of iterations in the name of the track as well. And when I get super ambitious I may chain together effects, and then I indicate the ""infra-effect"" with an additional v### to indicate that I'm applying different effects to a single instance of a particular effect.

Anyway, enough of the monotonous stuff.

I hope you enjoy this stuff, I hope you can use it in your own work and that perhaps it sparks something in your mind about the power of iteration, change, and the unity that lies under the diverse manifestation of sound.

All I ask is that if you do use any of this in your work at all, to cite me as the origin of the samples, you can cite me, Hewn.Marrow by linking <a href=""https://freesound.org/people/Hewn.Marrow/"" rel=""nofollow"">https://freesound.org/people/Hewn.Marrow/</a>.

Secondarily, the audio samples may not be used in stock material. But please feel free to use it in your own creations. And if you do, please feel free to drop a line and share what you've made. I love hearing what people do with sounds in general.

Thank you.",https://creativecommons.org/licenses/by/4.0/,7.2527,"{'preview-hq-mp3': 'https://cdn.freesound.org/previews/756/756114_12333864-hq.mp3', 'preview-hq-ogg': 'https://cdn.freesound.org/previews/756/756114_12333864-hq.ogg', 'preview-lq-mp3': 'https://cdn.freesound.org/previews/756/756114_12333864-lq.mp3', 'preview-lq-ogg': 'https://cdn.freesound.org/previews/756/756114_12333864-lq.ogg'}"
756179,https://freesound.org/people/Hewn.Marrow/sounds/756179/,Repeated Drum Beat 002 (FX 015 v001),"['FX', 'Drums', 'Drum-Beat-with-FX', 'Drum-Beat-with-Effects', 'Drum-Beat', 'Processed-Drums', 'Processed-Drum-Beat']","I've been obsessed with iteration. More than that, I've been fixated on taking a single idea, and then applying as many permutations as I can to it. It is interesting to see how much variety can originate from a single source. This sample, as well as this pack in general is a testament to that. You have a simple drum beat, and then, I apply various effects then I iterate and continue ad nauseam.

For those who may care about the naming convention: each type of effect is labelled as FX###, and then each variation of parameters within that same effect is labelled by a following v###. Furthermore, if I decide to get ambitious I may iterated the same exact effect with the same parameters again (and again...), I indicate the number of iterations in the name of the track as well. And when I get super ambitious I may chain together effects, and then I indicate the ""infra-effect"" with an additional v### to indicate that I'm applying different effects to a single instance of a particular effect.

Anyway, enough of the monotonous stuff.

I hope you enjoy this stuff, I hope you can use it in your own work and that perhaps it sparks something in your mind about the power of iteration, change, and the unity that lies under the diverse manifestation of sound.

All I ask is that if you do use any of this in your work at all, to cite me as the origin of the samples, you can cite me, Hewn.Marrow by linking <a href=""https://freesound.org/people/Hewn.Marrow/"" rel=""nofollow"">https://freesound.org/people/Hewn.Marrow/</a>.

Secondarily, the audio samples may not be used in stock material. But please feel free to use it in your own creations. And if you do, please feel free to drop a line and share what you've made. I love hearing what people do with sounds in general.

Thank you.",https://creativecommons.org/licenses/by/4.0/,7.2527,"{'preview-hq-mp3': 'https://cdn.freesound.org/previews/756/756179_12333864-hq.mp3', 'preview-hq-ogg': 'https://cdn.freesound.org/previews/756/756179_12333864-hq.ogg', 'preview-lq-mp3': 'https://cdn.freesound.org/previews/756/756179_12333864-lq.mp3', 'preview-lq-ogg': 'https://cdn.freesound.org/previews/756/756179_12333864-lq.ogg'}"
754634,https://freesound.org/people/Hewn.Marrow/sounds/754634/,Drum Beat 001 (FX 002 v009),"['160', 'Drum-Beat', '160-BPM', 'Drum-Beat-FX', 'Drum-FX', 'Drums', '160BPM', 'FX']","I generated a simple beat in FL Studio 21 using FPC (a drumkit that comes with FL Studio). I used the Funk HQ drum pack samples.

The beat is played at 160 BPM and I have presented to you the clean (unedited version) and then I have used Audacity to add effects.

Each effect has multiple tweaked versions and I labelled these tracks accordingly.
As with all the tracks, feel free to use them, manipulate them, do whatever you wish to them for any projects you may have. I just ask that you provide credit and attribution by providing a link and citing me, Hewn.Marrow as the original creator of the sample. For attribution purposes, use the following link: <a href=""https://freesound.org/people/Hewn.Marrow/"" rel=""nofollow"">https://freesound.org/people/Hewn.Marrow/</a>

Thank you and enjoy.",https://creativecommons.org/licenses/by/4.0/,8.32279,"{'preview-hq-mp3': 'https://cdn.freesound.org/previews/754/754634_12333864-hq.mp3', 'preview-hq-ogg': 'https://cdn.freesound.org/previews/754/754634_12333864-hq.ogg', 'preview-lq-mp3': 'https://cdn.freesound.org/previews/754/754634_12333864-lq.mp3', 'preview-lq-ogg': 'https://cdn.freesound.org/previews/754/754634_12333864-lq.ogg'}"
