id,url,name,tags,description,license,duration,previews
236193,https://freesound.org/people/delphidebrain/sounds/236193/,Jazz the Dog Howl & Bark (072).wav,"['Barking', 'Jazz', 'Barks', 'Dog', 'Howling', 'Wolf', 'Animal', 'Bark', 'delphidebrain', 'Howl']",Jazz the Dog (Howl & Bark),https://creativecommons.org/licenses/by-nc/4.0/,5.01376,"{'preview-hq-mp3': 'https://cdn.freesound.org/previews/236/236193_180659-hq.mp3', 'preview-hq-ogg': 'https://cdn.freesound.org/previews/236/236193_180659-hq.ogg', 'preview-lq-mp3': 'https://cdn.freesound.org/previews/236/236193_180659-lq.mp3', 'preview-lq-ogg': 'https://cdn.freesound.org/previews/236/236193_180659-lq.ogg'}"
236194,https://freesound.org/people/delphidebrain/sounds/236194/,Jazz the Dog Howl & Bark (071).wav,"['Barking', 'Jazz', 'Barks', 'Dog', 'Howling', 'Wolf', 'Animal', 'Bark', 'delphidebrain', 'Howl']",Jazz the Dog (Howl & Bark),https://creativecommons.org/licenses/by-nc/4.0/,7.1854,"{'preview-hq-mp3': 'https://cdn.freesound.org/previews/236/236194_180659-hq.mp3', 'preview-hq-ogg': 'https://cdn.freesound.org/previews/236/236194_180659-hq.ogg', 'preview-lq-mp3': 'https://cdn.freesound.org/previews/236/236194_180659-lq.mp3', 'preview-lq-ogg': 'https://cdn.freesound.org/previews/236/236194_180659-lq.ogg'}"
236195,https://freesound.org/people/delphidebrain/sounds/236195/,Jazz the Dog Howl & Bark (074).wav,"['Barking', 'Jazz', 'Barks', 'Dog', 'Howling', 'Wolf', 'Animal', 'Bark', 'delphidebrain', 'Howl']",Jazz the Dog (Howl & Bark),https://creativecommons.org/licenses/by-nc/4.0/,6.60821,"{'preview-hq-mp3': 'https://cdn.freesound.org/previews/236/236195_180659-hq.mp3', 'preview-hq-ogg': 'https://cdn.freesound.org/previews/236/236195_180659-hq.ogg', 'preview-lq-mp3': 'https://cdn.freesound.org/previews/236/236195_180659-lq.mp3', 'preview-lq-ogg': 'https://cdn.freesound.org/previews/236/236195_180659-lq.ogg'}"
236196,https://freesound.org/people/delphidebrain/sounds/236196/,Jazz the Dog Howl & Bark (073).wav,"['Barking', 'Jazz', 'Barks', 'Dog', 'Howling', 'Wolf', 'Animal', 'Bark', 'delphidebrain', 'Howl']",Jazz the Dog (Howl & Bark),https://creativecommons.org/licenses/by-nc/4.0/,0.632744,"{'preview-hq-mp3': 'https://cdn.freesound.org/previews/236/236196_180659-hq.mp3', 'preview-hq-ogg': 'https://cdn.freesound.org/previews/236/236196_180659-hq.ogg', 'preview-lq-mp3': 'https://cdn.freesound.org/previews/236/236196_180659-lq.mp3', 'preview-lq-ogg': 'https://cdn.freesound.org/previews/236/236196_180659-lq.ogg'}"
236197,https://freesound.org/people/delphidebrain/sounds/236197/,Jazz the Dog Howl & Bark (154).wav,"['Barking', 'Jazz', 'Barks', 'Dog', 'Howling', 'Wolf', 'Animal', 'Bark', 'delphidebrain', 'Howl']",Jazz the Dog (Howl & Bark),https://creativecommons.org/licenses/by-nc/4.0/,2.71093,"{'preview-hq-mp3': 'https://cdn.freesound.org/previews/236/236197_180659-hq.mp3', 'preview-hq-ogg': 'https://cdn.freesound.org/previews/236/236197_180659-hq.ogg', 'preview-lq-mp3': 'https://cdn.freesound.org/previews/236/236197_180659-lq.mp3', 'preview-lq-ogg': 'https://cdn.freesound.org/previews/236/236197_180659-lq.ogg'}"
236198,https://freesound.org/people/delphidebrain/sounds/236198/,Jazz the Dog Howl & Bark (080).wav,"['Barking', 'Jazz', 'Barks', 'Dog', 'Howling', 'Wolf', 'Animal', 'Bark', 'delphidebrain', 'Howl']",Jazz the Dog (Howl & Bark),https://creativecommons.org/licenses/by-nc/4.0/,6.56639,"{'preview-hq-mp3': 'https://cdn.freesound.org/previews/236/236198_180659-hq.mp3', 'preview-hq-ogg': 'https://cdn.freesound.org/previews/236/236198_180659-hq.ogg', 'preview-lq-mp3': 'https://cdn.freesound.org/previews/236/236198_180659-lq.mp3', 'preview-lq-ogg': 'https://cdn.freesound.org/previews/236/236198_180659-lq.ogg'}"
236199,https://freesound.org/people/delphidebrain/sounds/236199/,Jazz the Dog Howl & Bark (079).wav,"['Barking', 'Jazz', 'Barks', 'Dog', 'Howling', 'Wolf', 'Animal', 'Bark', 'delphidebrain', 'Howl']",Jazz the Dog (Howl & Bark),https://creativecommons.org/licenses/by-nc/4.0/,6.48984,"{'preview-hq-mp3': 'https://cdn.freesound.org/previews/236/236199_180659-hq.mp3', 'preview-hq-ogg': 'https://cdn.freesound.org/previews/236/236199_180659-hq.ogg', 'preview-lq-mp3': 'https://cdn.freesound.org/previews/236/236199_180659-lq.mp3', 'preview-lq-ogg': 'https://cdn.freesound.org/previews/236/236199_180659-lq.ogg'}"
236200,https://freesound.org/people/delphidebrain/sounds/236200/,Jazz the Dog Howl & Bark (153).wav,"['Barking', 'Jazz', 'Barks', 'Dog', 'Howling', 'Wolf', 'Animal', 'Bark', 'delphidebrain', 'Howl']",Jazz the Dog (Howl & Bark),https://creativecommons.org/licenses/by-nc/4.0/,3.04472,"{'preview-hq-mp3': 'https://cdn.freesound.org/previews/236/236200_180659-hq.mp3', 'preview-hq-ogg': 'https://cdn.freesound.org/previews/236/236200_180659-hq.ogg', 'preview-lq-mp3': 'https://cdn.freesound.org/previews/236/236200_180659-lq.mp3', 'preview-lq-ogg': 'https://cdn.freesound.org/previews/236/236200_180659-lq.ogg'}"
236201,https://freesound.org/people/delphidebrain/sounds/236201/,Jazz the Dog Howl & Bark (204).wav,"['Barking', 'Jazz', 'Barks', 'Dog', 'Howling', 'Wolf', 'Animal', 'Bark', 'delphidebrain', 'Howl']",Jazz the Dog (Howl & Bark),https://creativecommons.org/licenses/by-nc/4.0/,3.11147,"{'preview-hq-mp3': 'https://cdn.freesound.org/previews/236/236201_180659-hq.mp3', 'preview-hq-ogg': 'https://cdn.freesound.org/previews/236/236201_180659-hq.ogg', 'preview-lq-mp3': 'https://cdn.freesound.org/previews/236/236201_180659-lq.mp3', 'preview-lq-ogg': 'https://cdn.freesound.org/previews/236/236201_180659-lq.ogg'}"
236202,https://freesound.org/people/delphidebrain/sounds/236202/,Jazz the Dog Howl & Bark (203).wav,"['Barking', 'Jazz', 'Barks', 'Dog', 'Howling', 'Wolf', 'Animal', 'Bark', 'delphidebrain', 'Howl']",Jazz the Dog (Howl & Bark),https://creativecommons.org/licenses/by-nc/4.0/,2.27732,"{'preview-hq-mp3': 'https://cdn.freesound.org/previews/236/236202_180659-hq.mp3', 'preview-hq-ogg': 'https://cdn.freesound.org/previews/236/236202_180659-hq.ogg', 'preview-lq-mp3': 'https://cdn.freesound.org/previews/236/236202_180659-lq.mp3', 'preview-lq-ogg': 'https://cdn.freesound.org/previews/236/236202_180659-lq.ogg'}"
