filename,category,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_contrast_7,zero_crossing_rate,spectral_centroid,spectral_bandwidth,rms_energy,spectral_rolloff,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6
footsteps_1.wav,footsteps,-68.94583892822266,134.24703979492188,-4.953098773956299,12.044574737548828,-21.042770385742188,-3.2488484382629395,-14.89767837524414,-3.481793165206909,-13.207581520080566,-4.2128424644470215,-15.792076110839844,-4.020482063293457,-13.83624267578125,0.5705367922782898,0.5602384209632874,0.48656007647514343,0.5638468861579895,0.5936601758003235,0.6260351538658142,0.6671736836433411,0.7041451334953308,0.653095543384552,0.6174860000610352,0.5796711444854736,0.560041069984436,25.11074755575576,11.243565382598689,13.965687847456097,15.746041377594569,14.524973878745314,15.564952053570194,35.126500461961655,0.07321730692675159,1160.7908878012024,1411.1401889635463,0.1685425043106079,2260.997213375796,-0.010054045072847665,0.0020434038472939386,0.014813986411139712,0.01644492880174261,-0.006443902314464433,0.005813652335126343
footsteps_10.wav,footsteps,-694.5892944335938,0.5067781209945679,1.4018042087554932,0.1361236870288849,0.6912527680397034,-0.06398464739322662,-1.276229739189148,0.23396238684654236,0.025131698697805405,0.5120643377304077,0.01959921605885029,0.7937495112419128,-0.055033471435308456,0.04612845554947853,0.049955736845731735,0.057469259947538376,0.04742715135216713,0.04671644791960716,0.05289483070373535,0.06322750449180603,0.06122925132513046,0.06469044089317322,0.05431404709815979,0.0500246062874794,0.0430402047932148,12.876675348639338,12.649276704417884,12.697718285489024,12.824175814341807,12.98198184608687,13.0302398563142,14.934341434035321,0.02455090565286624,328.4711540849827,189.19794795440052,0.0065935347229242325,546.9247611464968,-0.010859174820757635,0.026854335457825264,-0.004158345140090178,0.018605503654047593,0.016177039703440563,-0.011348417084397069
footsteps_100.wav,footsteps,-569.2011108398438,15.623961448669434,-7.7568888664245605,0.5783483386039734,0.7356977462768555,0.667900562286377,-0.05061236023902893,1.20297110080719,0.5091204047203064,1.1063487529754639,0.7648416757583618,1.162562608718872,0.05261100456118584,0.16293805837631226,0.15927384793758392,0.15659141540527344,0.14859426021575928,0.16086317598819733,0.15225116908550262,0.15217769145965576,0.14162829518318176,0.14319398999214172,0.13708537817001343,0.13787081837654114,0.1511889547109604,12.163377399839655,10.947196106578447,11.181696188679517,11.576416481648987,11.938544477871073,12.008689777439795,16.005475084943903,0.029698074243630572,457.38327956952804,404.46033168305064,0.011630550026893616,875.2488057324841,-0.03958377868557495,0.06439441289781808,-0.06830778879493178,0.0410194019342109,-0.008531164413586315,0.018170139677066263
footsteps_101.wav,footsteps,-268.3409118652344,65.80632781982422,-32.152259826660156,9.390898704528809,-23.314586639404297,-1.5605107545852661,-15.707984924316406,-8.058394432067871,-12.183330535888672,-5.652233123779297,-12.153721809387207,-7.956680774688721,-11.9666109085083,0.6443531513214111,0.6618693470954895,0.6828509569168091,0.6706953644752502,0.6754289865493774,0.6838351488113403,0.7249202132225037,0.7204007506370544,0.705858588218689,0.6777312755584717,0.669671893119812,0.6516067385673523,23.278251390180447,10.28820879091266,12.414565829679209,13.491287315791883,14.23274952268645,16.077250289825457,29.397069808100674,0.20492884156050956,2214.929048682502,1764.5452238533692,0.025741582736372948,4172.720939490446,0.003017141698262149,0.009020085159063723,0.013752725426178352,-0.006631547691906074,0.002546261329439176,-0.0012908332453221377
footsteps_102.wav,footsteps,-236.0130615234375,93.03833770751953,-17.9053955078125,5.728661060333252,14.181403160095215,14.586553573608398,10.239534378051758,15.020672798156738,9.777199745178223,13.393927574157715,7.970345497131348,10.758349418640137,5.547548294067383,0.6972029209136963,0.6949580311775208,0.7212544679641724,0.7360462546348572,0.7361072301864624,0.7587946057319641,0.793851375579834,0.7764930725097656,0.7612279653549194,0.7833938002586365,0.7785928249359131,0.7457332611083984,22.248933794783774,10.75300079063725,12.29960155814958,12.817551783039184,15.551830929207247,15.184869764180343,31.63640489233789,0.029794486464968153,1235.3466938066197,1685.3125633190766,0.06340392678976059,2645.6508757961783,-0.02950112046198297,-0.010599035212052643,-0.04958906912120337,0.02070022362527528,0.013031795398674231,0.005583363288574548
footsteps_103.wav,footsteps,-162.45628356933594,100.89818572998047,1.274289846420288,10.978513717651367,8.77413272857666,14.861281394958496,5.668249607086182,9.044370651245117,0.5082914233207703,5.399410724639893,-2.8967442512512207,3.925553321838379,-1.5035446882247925,0.6818123459815979,0.6124598979949951,0.607904314994812,0.6323937773704529,0.6106002330780029,0.5809926390647888,0.6274193525314331,0.6242503523826599,0.5887488722801208,0.5777262449264526,0.692795991897583,0.8055770993232727,18.68942967076758,12.298494505432826,12.487483021736459,13.689704323181214,15.140385057302273,14.0884403862355,34.33842344752402,0.08808655951433121,1600.8658644376546,1866.5514160231874,0.04300989955663681,3573.895302547771,-0.004157544837263134,-0.008196735180791493,0.02057828047093268,-0.03041905485046186,0.0020864940878724905,6.669290529890624e-05
footsteps_104.wav,footsteps,-245.77154541015625,85.38699340820312,-1.9350461959838867,11.051173210144043,9.95985221862793,19.78622817993164,-1.1208298206329346,8.613444328308105,5.721700668334961,9.661985397338867,0.16989679634571075,7.366100311279297,0.5839561820030212,0.6824134588241577,0.5934547185897827,0.6236079335212708,0.6584760546684265,0.6994958519935608,0.7006506323814392,0.6996246576309204,0.738563060760498,0.7292179465293884,0.7131996154785156,0.6935795545578003,0.7242273092269897,15.445904429739869,11.521635752553264,13.80359742606511,14.700984667207026,16.768377756881698,15.752630884584748,31.420535700265766,0.09405478702229299,1763.546215612365,1864.0718659621991,0.03475365787744522,3813.6942675159235,-0.012302380080566173,-0.011637102705769755,-0.014390447265973253,0.01468615115258298,0.007532826668961482,0.0033124754454490124
footsteps_105.wav,footsteps,-248.41456604003906,30.895158767700195,14.2954740524292,26.62040901184082,11.903837203979492,19.428373336791992,5.785708427429199,7.860342979431152,0.5349627733230591,5.077783584594727,-0.6690238118171692,3.150604009628296,-4.3571457862854,0.5224118828773499,0.5486927628517151,0.6325259804725647,0.6755445003509521,0.6907693147659302,0.6675753593444824,0.6367859840393066,0.6756804585456848,0.6726301908493042,0.6500294804573059,0.6134704351425171,0.5592905282974243,20.42042786429858,11.741514189878863,13.659206349540113,13.952165479332479,14.135746987113837,14.223977305036378,34.60300391633893,0.21983541500796178,2809.1202470127496,2252.5934109690143,0.030324136838316917,5597.4323248407645,-0.023234669862769834,0.014718229979189076,0.02825922803704101,0.003200423221583909,-0.0044630339823837715,0.0023788629117523054
footsteps_106.wav,footsteps,-157.32864379882812,95.50069427490234,-8.203936576843262,13.20958423614502,-6.704577445983887,3.632943868637085,-5.090954780578613,3.7651164531707764,-4.618462085723877,1.4437732696533203,-6.819765090942383,-1.1714136600494385,-6.4128546714782715,0.7048236131668091,0.7005792856216431,0.6872169971466064,0.7356758117675781,0.704899787902832,0.6651442050933838,0.6764447689056396,0.6890779733657837,0.6830119490623474,0.7042507529258728,0.7025747895240784,0.6899409890174866,20.522598802774816,10.496700139107478,12.525329710175038,14.312212310930306,14.746351738781575,14.934323955707013,33.785577102596264,0.1377201930732484,1750.472700417514,1806.7528587639806,0.04345126822590828,3722.5318471337578,-0.0014253522188445572,0.006204584169571129,0.011485992035098412,-0.0005170739238054421,-5.692111233063661e-05,0.0026863846500778444
footsteps_107.wav,footsteps,-548.9659423828125,13.411552429199219,-4.223837852478027,2.3711910247802734,-0.5043236613273621,0.8317388892173767,1.1699604988098145,2.2905685901641846,0.8467106223106384,1.8433992862701416,0.9542773962020874,1.8009822368621826,0.5503528118133545,0.19861680269241333,0.19750991463661194,0.19305197894573212,0.18957215547561646,0.20090903341770172,0.199127197265625,0.19914111495018005,0.2082778513431549,0.19654712080955505,0.18568645417690277,0.18711842596530914,0.19197748601436615,12.812108255104944,11.95045439000273,12.11520696299109,12.372279439080563,12.469230548483429,12.885736499554513,17.847421297129532,0.04138883359872612,602.6201841859626,535.851820357248,0.012122699059545994,1252.438296178344,-0.03974552025702859,0.02381777709039172,-0.06438429707848164,0.036290839560637916,0.012763030237044936,0.019458317807927488
