filename,category,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_contrast_7,zero_crossing_rate,spectral_centroid,spectral_bandwidth,rms_energy,spectral_rolloff,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6
sirens_1.wav,sirens,-203.2255401611328,12.54666519165039,12.923368453979492,22.857534408569336,-0.7399956583976746,26.53868293762207,22.304445266723633,13.41256046295166,-0.5483526587486267,-5.099740982055664,-2.46828293800354,23.2796630859375,3.0881452560424805,0.3400188982486725,0.24976226687431335,0.08257897198200226,0.06579659134149551,0.11606303602457047,0.3296055197715759,0.5131273865699768,0.35776394605636597,0.22102513909339905,0.1371999830007553,0.2377929985523224,0.3171480596065521,21.625610736513355,14.146218624289547,14.185091064348265,24.160387873273876,23.561081627956213,22.16934379725877,39.55431827582397,0.21599447651273884,2943.3117543537314,2048.196854028316,0.12297428399324417,5413.8136942675155,-0.09331866413732333,-0.10647451079816463,0.005768382399799311,-0.1840045720065951,0.054807873023755,0.01536324766618779
sirens_10.wav,sirens,-126.55279541015625,164.85166931152344,-84.96244049072266,-24.50981903076172,-29.09083366394043,22.54818344116211,40.686851501464844,29.159055709838867,-2.0579071044921875,13.716703414916992,6.04449987411499,-8.329479217529297,-0.09008286148309708,0.769137442111969,0.5244154930114746,0.3758925199508667,0.21042795479297638,0.19697876274585724,0.2703588604927063,0.2371235489845276,0.28012073040008545,0.46101924777030945,0.5639307498931885,0.5999253988265991,0.7632063627243042,17.71108827539948,11.438399796474707,21.423793362209185,18.982210878099494,15.229054775912154,21.836444720774832,27.80981135481719,0.11710041799363058,1107.547065974675,784.1088074701304,0.16448365151882172,1418.6405254777071,0.007102161114105996,0.03155968985245083,-0.04348851067672552,0.053814314827797013,-0.015349978539030994,-0.029825697018272534
sirens_100.wav,sirens,-33.208675384521484,107.1138916015625,-8.156761169433594,-2.7696008682250977,-12.94151782989502,-4.6563544273376465,-12.89143180847168,-5.155925750732422,-3.294872522354126,7.894437313079834,-0.10836070030927658,-3.7967188358306885,-6.897345066070557,0.29652830958366394,0.29709991812705994,0.28466102480888367,0.31821152567863464,0.33822178840637207,0.36142784357070923,0.3788445293903351,0.3664242625236511,0.38827693462371826,0.2995874583721161,0.25197967886924744,0.31653374433517456,19.585468581343157,12.466319124654767,16.405510697632863,17.15209740507916,17.73862052252725,16.789413138284427,38.9670537952124,0.10653861464968153,1556.6871643592192,1672.7295418963627,0.18073910474777222,3116.291799363057,-0.03527948539379724,-0.03547310850975053,0.022896969726510306,0.019796393598150597,-0.009583063532851962,0.0007809046715213529
sirens_101.wav,sirens,-181.40957641601562,203.83558654785156,-38.12885665893555,8.37643051147461,11.443678855895996,1.514949917793274,3.7622780799865723,3.092498540878296,-3.1011369228363037,-7.113522052764893,-2.1288886070251465,0.1748584359884262,-3.8170857429504395,0.01995895802974701,0.010007929988205433,0.023887768387794495,0.11123088747262955,0.06324997544288635,0.028939472511410713,0.015956049785017967,0.15280108153820038,0.8016038537025452,0.6861597299575806,0.5222300887107849,0.13499638438224792,14.417497096124936,12.024396779386098,26.663305356483118,25.346824089057996,25.637458979500366,20.289532240109818,24.85951952242044,0.06710290605095541,700.733123884949,705.356599401531,0.198471337556839,1222.4323248407643,-0.08405062053374851,-0.05590870503056673,-0.03798649158732239,0.12022716748961196,-0.020495208713277178,-0.021086592161968645
sirens_102.wav,sirens,-43.44744873046875,120.79407501220703,-29.48954963684082,2.604172706604004,-19.865129470825195,2.988379716873169,1.2602094411849976,17.343374252319336,7.306249618530273,5.506812572479248,-4.272405624389648,-6.368870258331299,-9.902544021606445,0.0477200448513031,0.04440182074904442,0.038448162376880646,0.04563349485397339,0.25448623299598694,0.6934182643890381,0.21970510482788086,0.06286578625440598,0.4243655502796173,0.5517304539680481,0.09420126676559448,0.04319300875067711,17.521666414960688,11.411967750080212,20.144590863219324,20.903054244331052,15.425447839374284,19.568821223439915,36.184746039470234,0.10339744227707007,1354.8385883650067,1373.004037193153,0.21316717565059662,2461.584394904459,-0.016396112108262764,0.017702308086245545,-0.12774596593467308,0.01781770560866633,-0.02829134941657127,0.0136976405788379
sirens_103.wav,sirens,-145.61822509765625,64.40425872802734,-80.99121856689453,-9.858155250549316,-9.424180030822754,12.460604667663574,-8.089458465576172,-4.745380878448486,0.6804149150848389,9.542173385620117,-21.70015525817871,-9.730353355407715,-9.177325248718262,0.11664394289255142,0.15190371870994568,0.20205846428871155,0.2096552699804306,0.23424619436264038,0.3847412168979645,0.505327045917511,0.5007597804069519,0.4120158851146698,0.24358360469341278,0.13628758490085602,0.10897763818502426,23.551441244158337,13.234106843203078,16.979557684184194,19.04821489496827,21.117126432329776,21.939163280846955,32.888564426580295,0.18784521795382167,1918.8638441476269,1348.7108283785276,0.08656802773475647,3137.5895700636943,-0.007612984947180188,-0.00943262955760611,0.013274652788498003,-0.011922520953142142,-0.0007531579096899031,0.0039526858414482375
sirens_104.wav,sirens,-43.30533981323242,117.69347381591797,-12.051923751831055,13.952301979064941,15.470505714416504,20.514806747436523,15.764222145080566,10.408289909362793,1.0483345985412598,8.649850845336914,9.374143600463867,6.758289813995361,-1.2167149782180786,0.37024378776550293,0.4493281841278076,0.536821186542511,0.622991681098938,0.6865406632423401,0.7394974231719971,0.7068710327148438,0.7173155546188354,0.49295830726623535,0.3468570113182068,0.29093292355537415,0.2993636429309845,15.502449082943267,12.691838750560633,15.927251736385514,15.281253821926747,15.743257320837666,18.180077947909805,38.33844151123432,0.054581757563694266,1188.633751979521,1577.328291213091,0.22843627631664276,2391.918789808917,-0.02037581743743586,0.028095275065664057,-0.07997591791164377,0.09158325650889376,0.008400064771231248,-0.009452150915126512
sirens_105.wav,sirens,-110.89928436279297,171.0697784423828,-50.890281677246094,24.180063247680664,-20.11768913269043,2.899291515350342,-17.02956199645996,-5.570692539215088,-1.4905434846878052,2.719282627105713,0.2081017941236496,0.27343130111694336,0.4130527973175049,0.14735384285449982,0.19239795207977295,0.06924469023942947,0.04742928594350815,0.112787164747715,0.39952394366264343,0.8219015598297119,0.15264463424682617,0.030465319752693176,0.07596031576395035,0.09141598641872406,0.06589042395353317,18.30743345803413,20.505920757214746,23.874201496152207,25.180624675062088,31.826405943780316,33.6811199153514,29.974440773058493,0.11264990545382166,1079.486708141009,917.3550045728828,0.25697609782218933,1857.6333598726114,-0.012667598499067071,-0.11392366519738842,-0.006409267627984399,-0.17667322037563607,0.023233611233459496,0.05233209251550732
sirens_106.wav,sirens,-9.193923950195312,77.21336364746094,-57.80837631225586,30.38913917541504,-0.5420077443122864,6.267482280731201,-3.817068576812744,3.441167116165161,-7.112295150756836,8.150270462036133,-6.53760290145874,22.447439193725586,0.9340301156044006,0.5000367164611816,0.33878910541534424,0.4056033492088318,0.3331303596496582,0.34854385256767273,0.5401044487953186,0.19239705801010132,0.3784469664096832,0.38636088371276855,0.285881906747818,0.3314148485660553,0.6615416407585144,15.556481816396898,17.622558552329185,18.485415299162568,20.68663662867069,23.616293699689376,31.630256537673446,40.99118230753954,0.21618730095541402,1956.8366127898228,1433.2482441498819,0.18404650688171387,3316.1325636942674,-0.00585594624441616,0.0172943538706531,0.005187864967022295,0.0373276026836432,-0.006709855726487005,-0.015681431415211985
sirens_107.wav,sirens,-26.522289276123047,142.29055786132812,-57.80949020385742,8.636054992675781,-23.212848663330078,0.43193015456199646,1.6914077997207642,-0.4338271915912628,6.02056884765625,14.355120658874512,1.814816951751709,7.005730152130127,-1.530612587928772,0.09640134871006012,0.12625667452812195,0.21987305581569672,0.19323104619979858,0.6489288210868835,0.44218018651008606,0.4223605692386627,0.3974887430667877,0.22664880752563477,0.17002035677433014,0.281865656375885,0.3082437217235565,14.364462253205808,18.22680966806838,20.618903328228363,19.395355987181023,22.755072358416825,28.871724182856745,36.82552552303284,0.11475542396496816,1217.5362312330928,1055.5748850990792,0.2547872066497803,2053.045382165605,0.008403775604637988,-0.01402064878657067,0.08696916816862874,0.020666269051610613,-0.007788830605431741,-0.025643424807223147
sirens_108.wav,sirens,-96.35729217529297,154.9091796875,-68.1139144897461,26.65274429321289,0.09440840035676956,9.485940933227539,3.4920778274536133,12.767062187194824,-1.2100164890289307,-0.5477866530418396,2.2054216861724854,11.322877883911133,7.111270427703857,0.16716092824935913,0.5124654173851013,0.11271370202302933,0.030411427840590477,0.02104855328798294,0.19513177871704102,0.9064398407936096,0.1693967878818512,0.017364665865898132,0.01853475719690323,0.10420025140047073,0.350972980260849,13.71832264235886,14.633979573805364,19.40556597774578,25.651363432543437,26.198791237146676,22.02450822628321,28.943180589023054,0.15732608479299362,1258.0345774870455,956.5473412967962,0.20119044184684753,2040.6050955414012,-0.011774700530670187,-0.15691071156498426,-0.02384173944829798,-0.07771737673052953,0.014960891493727316,0.018606144226019746
sirens_109.wav,sirens,-288.9087829589844,-60.573081970214844,-80.7087631225586,-3.0975472927093506,-18.86410903930664,7.864999771118164,27.558387756347656,20.900819778442383,-9.773585319519043,-27.35169219970703,-1.989410161972046,28.364248275756836,9.970121383666992,0.36369776725769043,0.49068498611450195,0.046600766479969025,0.001597954542376101,0.034089118242263794,0.10757679492235184,0.12065844982862473,0.19038935005664825,0.25462397933006287,0.07373301684856415,0.17090503871440887,0.23625341057777405,18.75017795114202,13.51339593806603,15.91968104312295,37.24948459276463,35.70375041178678,42.06328218326291,46.299916129635996,0.30895762838375795,2717.753004746049,1393.732254906363,0.2756359875202179,3935.957404458599,-0.22339003982849298,-0.15104547508015734,-0.16360953837042908,0.1581282944635007,0.07701153200175098,-0.07022495976957693
